customer_id,customer_name,gender,birth_year,registration_date,email,phone,country,city,zip_code,registration_channel,loyalty_tier,preferred_category,avg_order_value_segment,last_login_date,total_orders,total_spent,last_order_date,age
2237,User 2237,Female,1990.0,2020-01-26,user2237@example.com,18482478.0,Australia,Sydney,,mobile,Bronze,Books,,2024-10-24,13.0,6196.693466920461,2024-10-24,35.0
2238,User 2238,Unknown,1977.0,2020-05-28,user2238@example.com,18157676.0,UK,LA,,mobile,Silver,Books,low,2024-12-14,8.0,6126.74,2024-12-14,48.0
2239,User 2239,Male,1984.0,2023-04-23,user2239@example.com,18549484.0,Other,LON,69945.0,,Platinum,Books,low,2024-12-20,6.0,4939.22,2024-12-20,41.0
2240,User_2240,Male,1997.0,2021-08-18,user2240@example.com,16166443.0,UK,Sydney,0.0,Referral,Gold,Clothing,Medium,2024-10-17,10.0,6158.42,2024-10-17,28.0
2242,User 2242,Unknown,1993.0,2021-07-03,user2242@example.com,15318971.0,UK,纽约,,mobile,Silver,Electronics,High,2024-12-04,13.0,4515.9,2024-12-04,32.0
2243,User 2243,Male,1984.0,2023-12-22,user2243@example.com,16956340.0,Other,LON,,Web,Bronze,Books,,2024-12-12,1.0,1000.0,2024-12-12,41.0
2244,用户2244,Unknown,1984.0,2023-07-24,user2244@example.com,16623429.0,Other,New York City,20510.0,Web,Bronze,Electronics,low,2024-10-05,3.0,2004.96,2024-10-05,41.0
2245,用户2245,Unknown,1983.0,2020-08-21,user2245@example.com,15978147.0,Other,NY,0.0,Web,Platinum,,medium,2024-11-24,8.0,6067.93,2024-11-24,42.0
2246,User-2246,Male,1973.0,2021-09-08,user2246@example.com,13261092.0,Other,LON,,Web,Gold,Clothing,,2024-10-21,13.0,11755.83,2024-10-21,52.0
2247,User-2247,Male,1978.0,2023-02-17,user2247@example.com,14806688.0,Other,London,,Mobile App,Bronze,Home,High,2024-11-23,8.0,5680.01,2024-11-23,47.0
2248,User 2248,Male,1976.0,2020-12-01,user2248@example.com,15597875.0,Canada,London,89400.0,Referral,Platinum,Books,,2024-08-31,6.0,3868.35,2024-08-31,49.0
2249,用户2249,Female,1999.0,2020-08-29,user2249@example.com,15549705.0,Other,纽约,40868.0,Social Media,Bronze,Electronics,Low,2024-11-06,13.0,7320.07,2024-11-06,26.0
2250,User 2250,Unknown,1975.0,2021-09-11,user2250@example.com,15987900.0,Other,SYD,79000.0,Mobile App,Gold,Clothing,Low,2024-08-28,8.0,7170.16,2024-08-28,50.0
2251,User_2251,Female,1989.0,2021-09-03,user2251@example.com,19678496.0,Other,LON,10255.0,mobile,Silver,Home,high,2024-11-05,14.0,14228.26,2024-11-05,36.0
2252,User_2252,Unknown,2000.0,2021-07-14,user2252@example.com,,UK,London,,Mobile App,Silver,Books,Medium,2024-04-08,7.0,3953.31,2024-04-08,25.0
2253,User_2253,Female,1992.0,2020-01-15,user2253@example.com,14042860.0,Australia,New York City,,,Gold,Electronics,Low,2024-11-12,7.0,4681.85,2024-11-12,33.0
2254,User_2254,Unknown,1972.0,2023-07-07,user2254@example.com,17111613.0,Other,New York City,0.0,web,Platinum,,low,2024-10-29,6.0,3979.21,2024-10-29,53.0
2255,User-2255,Unknown,2000.0,2020-06-13,user2255@example.com,13441330.0,UK,Sydney,,,Gold,Sports,Medium,2024-12-15,14.0,11438.801759870796,2024-12-15,25.0
2256,User 2256,Male,1978.0,2022-12-24,user2256@example.com,17006493.0,Other,SYD,88210.0,Social Media,Bronze,Books,high,2024-10-03,13.0,50284.93,2024-10-03,47.0
2257,User_2257,Unknown,1995.0,2022-11-19,user2257@example.com,19926913.0,Australia,London,20567.0,mobile,Bronze,Home,low,2024-11-14,10.0,6364.69,2024-11-14,30.0
2258,User 2258,Male,1994.0,2021-02-02,user2258@example.com,16199085.0,UK,Sydney,,mobile,Bronze,Books,low,2024-11-27,7.0,4683.33,2024-11-27,31.0
2259,User-2259,Male,,2021-10-21,user2259@example.com,19951329.0,Other,LA,,Referral,Platinum,Electronics,low,2024-11-18,11.0,5732.09,2024-11-18,
2260,User 2260,Male,1992.0,2020-11-09,user2260@example.com,19402793.0,Other,Sydney,70562.0,,Gold,Sports,,2024-12-15,12.0,7088.42,2024-12-15,33.0
2261,用户2261,Unknown,1983.0,2022-11-18,user2261@example.com,18837170.0,Other,New York,,Mobile App,Platinum,Electronics,high,2024-12-14,9.0,2207.56,2024-12-14,42.0
2262,User_2262,Unknown,1970.0,2022-02-09,user2262@example.com,13599411.0,USA,NY,,Referral,Bronze,Books,,2024-12-27,11.0,9052.57,2024-12-27,55.0
2263,User 2263,Female,2003.0,2020-08-18,user2263@example.com,13957041.0,Other,New York City,,Mobile App,Silver,,high,2024-06-08,8.0,8800.27,2024-06-08,22.0
2264,User-2264,Female,1988.0,2021-02-20,user2264@example.com,15454349.0,Other,New York,,Web,Silver,Books,Low,2024-12-17,11.0,7393.09,2024-12-17,37.0
2265,User_2265,Female,2004.0,2021-04-19,user2265@example.com,19182417.0,UK,LON,35230.0,mobile,Bronze,Books,,2024-10-07,9.0,204207.71,2024-10-07,21.0
2266,用户2266,Unknown,1980.0,2022-02-01,user2266@example.com,14109281.0,UK,New York City,,Referral,Silver,,Low,2024-09-26,10.0,308776.79,2024-09-26,45.0
2267,用户2267,Male,1982.0,2023-06-01,user2267@example.com,,Other,NY,,web,Silver,Electronics,high,2024-05-30,11.0,6137.45,2024-05-30,43.0
2268,User 2268,Unknown,1978.0,2023-02-17,user2268@example.com,17409289.0,Australia,New York City,60886.0,Web,Bronze,,Medium,2024-10-05,8.0,6423.6,2024-10-05,47.0
2269,用户2269,Unknown,1970.0,2021-10-13,user2269@example.com,18717393.0,Canada,纽约,,Social Media,Platinum,,High,2024-10-08,8.0,357773.09,2024-10-08,55.0
2270,User 2270,Unknown,1983.0,2020-09-09,user2270@example.com,15252816.0,Other,Los Angeles,69254.0,Referral,Bronze,Electronics,High,2024-08-16,11.0,6399.12,2024-08-16,42.0
2271,User 2271,Unknown,1995.0,2023-02-06,user2271@example.com,19554849.0,USA,LON,0.0,,Platinum,Books,,2024-11-27,9.0,7474.75,2024-11-27,30.0
2272,User_2272,Unknown,1988.0,2022-08-06,user2272@example.com,15749378.0,Other,New York,,Social Media,Platinum,Electronics,,2024-12-21,6.0,2515.17,2024-12-21,37.0
2273,用户2273,Unknown,1983.0,2022-02-21,user2273@example.com,18216660.0,Other,Sydney,82790.0,Social Media,Bronze,Sports,medium,2024-12-27,14.0,8869.11,2024-12-27,42.0
2274,User-2274,Unknown,1992.0,2020-07-28,,,UK,Los Angeles,,Social Media,Bronze,Sports,medium,2024-11-04,9.0,3050.81,2024-11-04,33.0
2275,用户2275,Female,1988.0,2023-07-13,user2275@example.com,18399217.0,Australia,NY,92094.0,Web,Silver,,Low,2024-06-20,11.0,9192.51,2024-06-20,37.0
2276,用户2276,Unknown,1973.0,2023-03-04,user2276@example.com,16101321.0,Other,SYD,,web,Platinum,Clothing,Low,2024-09-30,8.0,10368.53,2024-09-30,52.0
2277,用户2277,Female,1985.0,2021-08-21,user2277@example.com,18426604.0,USA,Los Angeles,15674.0,,Bronze,Clothing,Medium,2024-12-19,13.0,10737.97,2024-12-19,40.0
2278,User 2278,Unknown,1980.0,2023-08-22,user2278@example.com,17001949.0,Other,LA,,Social Media,Gold,Sports,medium,2025-12-31,13.0,5432.12,2025-12-31,45.0
2279,User 2279,Female,1988.0,2022-09-08,user2279@example.com,15598701.0,USA,Los Angeles,,mobile,Bronze,Sports,high,2025-12-31,8.0,5260.18,2025-12-31,37.0
2280,User_2280,Female,2003.0,2020-10-22,user2280@example.com,16526801.0,UK,Sydney,,mobile,Platinum,Clothing,Low,2024-12-20,9.0,7220.77,2024-12-20,22.0
2281,User-2281,Male,1971.0,2023-09-27,user2281@example.com,14556193.0,Other,SYD,0.0,Referral,Platinum,Books,medium,2024-12-29,10.0,4096.05,2024-12-29,54.0
2282,User-2282,Unknown,1995.0,2021-12-12,user2282@example.com,18783502.0,Other,Los Angeles,,web,Bronze,Books,,2024-09-02,11.0,5328.6,2024-09-02,30.0
2283,User 2283,Male,1981.0,2022-01-08,user2283@example.com,,Other,New York,,web,Bronze,Clothing,high,2024-08-25,6.0,4861.860000000001,2024-08-25,44.0
2284,User 2284,Female,1979.0,2023-04-03,user2284@example.com,18971107.0,Other,SYD,11626.0,Web,Gold,Home,,2024-03-22,3.0,1145.62,2024-03-22,46.0
2285,User-2285,Unknown,1984.0,2022-05-24,user2285@example.com,13857877.0,Other,NY,48311.0,Social Media,Bronze,Sports,,2024-11-12,6.0,4949.86,2024-11-12,41.0
2286,用户2286,Male,2003.0,2023-06-27,user2286@example.com,16633107.0,Other,London,,web,Bronze,Sports,Low,2024-12-30,11.0,7384.39,2024-12-30,22.0
2287,User-2287,Male,2004.0,2021-05-23,user2287@example.com,18441043.0,USA,纽约,81643.0,Mobile App,Platinum,,Medium,2024-10-23,9.0,9251.87,2024-10-23,21.0
2288,User 2288,Female,1994.0,2022-06-16,user2288@example.com,15911916.0,Other,Los Angeles,,,Silver,Books,Medium,2024-11-10,11.0,3766.34,2024-11-10,31.0
2289,User_2289,Female,2002.0,2021-11-14,user2289@example.com,15854275.0,UK,Sydney,0.0,web,Platinum,Sports,,2024-04-16,7.0,3762.98,2024-04-16,23.0
2290,User-2290,Unknown,1993.0,2023-04-26,user2290@example.com,19634065.0,Other,London,,Mobile App,Silver,Books,High,2024-11-22,6.0,6276.02,2024-11-22,32.0
2291,User_2291,Male,1996.0,2021-03-23,user2291@example.com,14994527.0,Other,Sydney,,Referral,Bronze,Home,,2024-10-30,12.0,214217.69,2024-10-30,29.0
2292,User 2292,Unknown,1977.0,2023-02-27,user2292@example.com,13708963.0,Other,Los Angeles,,Web,Silver,Clothing,Low,2024-07-22,15.0,6578.3,2024-07-22,48.0
2293,User 2293,Unknown,1982.0,2021-06-18,user2293@example.com,19221802.0,USA,New York City,98365.0,Mobile App,Bronze,Books,medium,2024-11-23,11.0,8297.28,2024-11-23,43.0
2294,User 2294,Unknown,1984.0,2022-04-11,user2294@example.com,19419651.0,Other,Sydney,,Mobile App,Platinum,Clothing,medium,2024-12-29,9.0,163799.26,2024-12-29,41.0
2295,用户2295,Female,,2023-04-13,user2295@example.com,16073808.0,UK,Sydney,0.0,,Bronze,Books,Low,2024-12-07,14.0,13871.86,2024-12-07,
2296,User-2296,Female,1986.0,2020-11-29,user2296@example.com,,Canada,LON,0.0,Social Media,Bronze,Clothing,Medium,2024-12-20,11.0,9562.01,2024-12-20,39.0
2297,User_2297,Unknown,1996.0,2021-12-03,user2297@example.com,13539823.0,Other,Los Angeles,,Mobile App,Silver,Sports,High,2024-09-24,7.0,4045.15,2024-09-24,29.0
2298,User 2298,Unknown,1999.0,2020-12-13,user2298@example.com,18323205.0,Other,Sydney,,,Platinum,Electronics,High,2024-12-11,10.0,8073.63,2024-12-11,26.0
2299,User-2299,Male,1995.0,2021-02-08,user2299@example.com,15347805.0,Other,London,0.0,web,Platinum,Books,high,2024-12-12,6.0,2856.82,2024-12-12,30.0
2300,User-2300,Female,1990.0,2022-12-06,,18573952.0,Other,LON,0.0,web,Bronze,Home,low,2024-06-12,11.0,6874.6,2024-06-12,35.0
2301,用户2301,Unknown,2000.0,2023-09-27,user2301@example.com,17861565.0,UK,纽约,0.0,Mobile App,Gold,Sports,,2024-07-07,7.0,4256.57,2024-07-07,25.0
2302,用户2302,Unknown,1975.0,2021-11-16,user2302@example.com,14439776.0,Other,New York,,Mobile App,Platinum,,medium,2024-05-28,14.0,7526.69,2024-05-28,50.0
2303,用户2303,Unknown,1983.0,2020-02-21,user2303@example.com,17462245.0,Other,New York,,Referral,Bronze,,medium,2025-12-31,11.0,8218.81,2025-12-31,42.0
2304,User 2304,Male,1995.0,2022-11-08,user2304@example.com,18641540.0,Australia,Sydney,27198.0,mobile,Silver,Clothing,high,2024-11-05,16.0,7877.16,2024-11-05,30.0
2305,用户2305,Female,1977.0,2020-11-04,user2305@example.com,19285062.0,Other,SYD,13810.0,Social Media,Silver,Electronics,medium,2024-12-26,10.0,4809.88,2024-12-26,48.0
2306,User 2306,Unknown,2001.0,2023-07-20,user2306@example.com,14852551.0,Canada,London,,Web,Gold,,high,2024-09-15,10.0,7329.34,2024-09-15,24.0
2307,User-2307,Unknown,2001.0,2021-09-23,user2307@example.com,15557163.0,Australia,London,,Referral,Bronze,Home,low,2024-12-16,12.0,7263.83,2024-12-16,24.0
2308,User-2308,Male,1989.0,2020-02-27,user2308@example.com,19224281.0,USA,London,0.0,web,Silver,Books,Low,2024-12-23,9.0,3680.07,2024-12-23,36.0
2309,User-2309,Female,1988.0,2023-10-19,user2309@example.com,15314845.0,Other,LA,0.0,mobile,Silver,Clothing,,2024-12-29,9.0,9725.39,2024-12-29,37.0
2310,User_2310,Male,1977.0,2022-10-10,user2310@example.com,13878187.0,Other,LA,69405.0,,Silver,Sports,high,2024-03-31,6.0,4203.85,2024-03-31,48.0
2311,User-2311,Unknown,1974.0,2023-05-16,user2311@example.com,13338035.0,Other,New York,0.0,Web,Gold,Books,high,2024-11-08,10.0,9379.08,2024-11-08,51.0
2312,User_2312,Male,1976.0,2023-03-24,user2312@example.com,18911582.0,USA,LA,0.0,Mobile App,Silver,Clothing,high,2024-12-13,16.0,9290.45,2024-12-13,49.0
2313,用户2313,Male,2002.0,2022-10-09,user2313@example.com,18448979.0,USA,Los Angeles,23731.0,web,Bronze,Electronics,Medium,2024-09-19,8.0,7737.41,2024-09-19,23.0
2314,User-2314,Male,1976.0,2023-12-17,user2314@example.com,14595335.0,Australia,SYD,59116.0,mobile,Bronze,Home,,2024-11-09,8.0,3355.52,2024-11-09,49.0
2315,User-2315,Female,1993.0,2020-08-03,user2315@example.com,13692903.0,Other,London,34278.0,Web,Silver,Electronics,Medium,2024-11-30,10.0,6871.95,2024-11-30,32.0
2316,User 2316,Unknown,1979.0,2023-05-24,user2316@example.com,15027341.0,USA,SYD,,mobile,Gold,Books,low,2024-09-06,7.0,5306.34,2024-09-06,46.0
2317,User_2317,Male,1981.0,2023-07-21,user2317@example.com,19953365.0,Other,New York,0.0,web,Silver,,high,2024-12-13,7.0,6179.030000000001,2024-12-13,44.0
2318,User 2318,Unknown,1982.0,2020-09-01,user2318@example.com,16728783.0,Australia,Sydney,41912.0,web,Silver,Sports,low,2024-11-07,1.0,344.38,2024-11-07,43.0
2319,User_2319,Female,1982.0,2021-06-20,user2319@example.com,17171124.0,Other,New York City,11919.0,mobile,Platinum,Clothing,High,2024-06-20,15.0,17670.77,2024-06-20,43.0
2320,User 2320,Unknown,1987.0,2022-02-24,user2320@example.com,18161530.0,Other,London,,Web,Bronze,,high,2024-03-23,9.0,3708.92,2024-03-23,38.0
2321,User_2321,Female,2001.0,2022-11-26,user2321@example.com,19602801.0,Australia,NY,,Social Media,Bronze,Home,,2024-10-01,7.0,5421.47,2024-10-01,24.0
2322,User 2322,Male,1991.0,2023-07-12,user2322@example.com,13126302.0,Other,Los Angeles,,Referral,Bronze,Books,Low,2024-12-09,15.0,9688.82,2024-12-09,34.0
2323,User 2323,Unknown,1983.0,2022-07-21,user2323@example.com,13452142.0,Canada,LON,0.0,Mobile App,Silver,Books,,2024-11-13,9.0,4591.53,2024-11-13,42.0
2324,User_2324,Female,,2022-08-24,user2324@example.com,17465840.0,USA,New York,,,Platinum,Electronics,Medium,2024-12-09,13.0,15632.85,2024-12-09,
2325,用户2325,Male,1980.0,2020-01-03,user2325@example.com,18251839.0,Other,New York,,web,Bronze,Books,medium,2024-09-07,7.0,11866.62,2024-09-07,45.0
2326,User 2326,Male,1998.0,2023-11-13,user2326@example.com,18102137.0,USA,LON,80202.0,Web,Platinum,Electronics,high,2024-12-08,11.0,7955.63,2024-12-08,27.0
2327,User_2327,Male,,2021-08-29,user2327@example.com,16147446.0,Other,New York,,Mobile App,Platinum,Clothing,Medium,2024-01-20,3.0,2704.945,2024-01-20,
2328,User 2328,Unknown,1982.0,2020-12-27,user2328@example.com,16333160.0,Australia,New York City,0.0,Referral,Silver,Sports,high,2024-09-26,9.0,7161.96,2024-09-26,43.0
2329,User 2329,Unknown,2002.0,2021-07-09,,13963063.0,Canada,Sydney,,mobile,Bronze,Home,High,2024-05-08,9.0,6004.58,2024-05-08,23.0
2330,User 2330,Unknown,1975.0,2020-11-15,user2330@example.com,19195919.0,Other,Sydney,0.0,,Platinum,Books,low,2024-11-22,8.0,6468.78,2024-11-22,50.0
2331,User 2331,Unknown,1999.0,2021-08-29,user2331@example.com,17178642.0,Other,纽约,35143.0,Web,Bronze,,Medium,2024-12-05,9.0,7780.75,2024-12-05,26.0
2332,用户2332,Unknown,2001.0,2021-06-04,user2332@example.com,15301883.0,Other,NY,,Mobile App,Platinum,Electronics,Medium,2024-12-24,8.0,5885.04,2024-12-24,24.0
2333,User_2333,Male,1977.0,2020-01-21,,19726718.0,USA,Los Angeles,,web,Bronze,Electronics,medium,2025-12-31,12.0,9342.35,2025-12-31,48.0
2334,User_2334,Unknown,1971.0,2023-12-28,user2334@example.com,19522786.0,Other,纽约,,Web,Silver,Books,medium,2024-11-23,13.0,12458.87,2024-11-23,54.0
2335,User_2335,Female,1983.0,2021-10-09,user2335@example.com,18412308.0,USA,Sydney,0.0,Referral,Bronze,Home,High,2024-08-16,7.0,6978.34,2024-08-16,42.0
2336,用户2336,Unknown,1995.0,2020-04-04,user2336@example.com,18615861.0,Other,纽约,,web,Bronze,Clothing,low,2024-12-18,11.0,6699.92,2024-12-18,30.0
2337,User-2337,Unknown,2001.0,2023-03-16,user2337@example.com,15407156.0,Other,LA,,mobile,Bronze,Books,Low,2024-12-20,8.0,206041.1,2024-12-20,24.0
2338,用户2338,Unknown,1994.0,2020-10-19,,13944898.0,Other,纽约,,,Platinum,Home,high,2024-09-26,10.0,8606.49,2024-09-26,31.0
2339,User 2339,Unknown,1985.0,2022-01-31,user2339@example.com,18041938.0,Other,Sydney,0.0,web,Silver,,,2024-07-25,8.0,3952.08,2024-07-25,40.0
2340,User 2340,Unknown,1983.0,2021-09-29,user2340@example.com,19458128.0,Other,New York,54859.0,Referral,Silver,Electronics,medium,2024-09-28,11.0,9596.62,2024-09-28,42.0
2341,User-2341,Male,1981.0,2023-01-31,user2341@example.com,14404939.0,Other,Los Angeles,0.0,,Platinum,Books,Low,2024-10-07,10.0,13199.09,2024-10-07,44.0
2342,User_2342,Unknown,1977.0,2021-06-29,,18198904.0,Other,New York City,,Social Media,Bronze,Sports,high,2024-10-14,14.0,12547.3,2024-10-14,48.0
2343,User-2343,Unknown,2004.0,2020-12-08,user2343@example.com,17294093.0,Other,New York City,,Social Media,Gold,Sports,Low,2024-12-23,12.0,8088.176838386955,2024-12-23,21.0
2344,用户2344,Female,1991.0,2022-09-19,user2344@example.com,14327227.0,USA,Los Angeles,,Referral,Bronze,,,2024-11-26,19.0,16252.47,2024-11-26,34.0
2345,User 2345,Unknown,1998.0,2023-07-10,user2345@example.com,16423913.0,Other,London,,mobile,Platinum,,Low,2024-12-19,7.0,5506.74,2024-12-19,27.0
2346,User_2346,Male,1973.0,2021-08-20,user2346@example.com,15256289.0,Other,SYD,,mobile,Silver,Books,low,2024-11-16,12.0,6516.719999999999,2024-11-16,52.0
2347,User_2347,Unknown,1992.0,2022-01-04,user2347@example.com,18019955.0,Other,New York City,0.0,Social Media,Silver,Clothing,,2024-08-11,10.0,7325.43,2024-08-11,33.0
2348,用户2348,Unknown,1978.0,2022-09-07,user2348@example.com,19183160.0,Canada,London,,web,Silver,,Medium,2024-09-18,9.0,9617.91,2024-09-18,47.0
2349,User_2349,Unknown,1991.0,2021-08-02,,16429112.0,Canada,Sydney,0.0,mobile,Silver,Sports,,2024-08-23,10.0,9554.78,2024-08-23,34.0
2350,User_2350,Unknown,1984.0,2021-06-15,user2350@example.com,16209093.0,UK,SYD,87088.0,Web,Bronze,Electronics,Low,2024-11-22,9.0,10948.48,2024-11-22,41.0
2351,User 2351,Female,1991.0,2020-06-21,user2351@example.com,13766531.0,Other,SYD,,Social Media,Bronze,Clothing,high,2024-12-20,7.0,5716.46,2024-12-20,34.0
2352,User 2352,Unknown,1978.0,2020-01-11,user2352@example.com,15161375.0,USA,LON,,Social Media,Platinum,Books,Low,2024-11-05,8.0,190318.78,2024-11-05,47.0
2353,User-2353,Unknown,1981.0,2022-03-28,user2353@example.com,18897578.0,USA,New York City,50308.0,,Bronze,Sports,Medium,2025-12-31,16.0,13993.06,2025-12-31,44.0
2354,用户2354,Unknown,1986.0,2023-03-01,user2354@example.com,19906695.0,Other,New York City,,Social Media,Platinum,Sports,Medium,2024-11-28,14.0,11139.96,2024-11-28,39.0
2355,User 2355,Unknown,1997.0,2022-02-23,user2355@example.com,16187764.0,USA,New York,71836.0,Mobile App,Platinum,Electronics,,2024-12-17,13.0,7835.88,2024-12-17,28.0
2356,User_2356,Female,2001.0,2020-03-01,user2356@example.com,18905555.0,Other,Sydney,,mobile,Bronze,Sports,Medium,2024-12-25,14.0,10920.83,2024-12-25,24.0
2357,User 2357,Male,1984.0,2022-11-06,user2357@example.com,18454653.0,Other,Sydney,,web,Gold,,high,2024-12-28,13.0,7631.77,2024-12-28,41.0
2358,User 2358,Unknown,1989.0,2021-12-18,user2358@example.com,16146733.0,Australia,London,,Web,Platinum,Home,high,2024-12-26,7.0,3468.3300000000004,2024-12-26,36.0
2359,User-2359,Unknown,1988.0,2020-01-01,user2359@example.com,16845364.0,Other,NY,0.0,web,Silver,Books,medium,2024-07-24,5.0,6266.2,2024-07-24,37.0
2360,User-2360,Male,1999.0,2020-02-20,user2360@example.com,14099841.0,Other,New York City,27883.0,Mobile App,Bronze,Clothing,low,2024-08-23,8.0,7875.28,2024-08-23,26.0
2361,User-2361,Unknown,1992.0,2022-09-05,user2361@example.com,13671595.0,Canada,New York City,,Referral,Platinum,Clothing,Low,2024-12-10,7.0,9242.71,2024-12-10,33.0
2362,User_2362,Unknown,2003.0,2022-12-21,user2362@example.com,14956879.0,Other,纽约,,Web,Bronze,Sports,High,2024-11-13,13.0,414526.43,2024-11-13,22.0
2363,User-2363,Unknown,1976.0,2020-01-26,user2363@example.com,14771947.0,Other,纽约,,,Bronze,Electronics,high,2024-11-09,11.0,5479.65,2024-11-09,49.0
2364,User 2364,Unknown,1988.0,2023-02-03,user2364@example.com,16166651.0,USA,New York City,,Referral,Platinum,Clothing,High,2024-10-15,8.0,5601.9,2024-10-15,37.0
2365,User 2365,Female,1985.0,2021-10-23,user2365@example.com,15452104.0,UK,New York City,0.0,Social Media,Platinum,Electronics,Low,2024-11-24,12.0,9341.37,2024-11-24,40.0
2366,User-2366,Male,1981.0,2020-09-20,user2366@example.com,18218069.0,Other,纽约,,Web,Platinum,,low,2024-11-29,11.0,5780.84,2024-11-29,44.0
2367,User 2367,Female,1991.0,2020-09-21,,15731171.0,Other,Los Angeles,,Referral,Silver,Clothing,High,2024-11-08,14.0,29797.6,2024-11-08,34.0
2369,User 2369,Unknown,2003.0,2022-03-26,user2369@example.com,15632161.0,USA,LA,,mobile,Platinum,Books,medium,2024-12-23,14.0,7658.68,2024-12-23,22.0
2370,用户2370,Male,1983.0,2022-01-26,user2370@example.com,14679272.0,USA,SYD,,web,Silver,Sports,Medium,2024-11-24,12.0,9293.7,2024-11-24,42.0
2371,用户2371,Male,1992.0,2022-03-17,user2371@example.com,18735694.0,Australia,SYD,,mobile,Platinum,,Medium,2024-10-21,9.0,213210.36,2024-10-21,33.0
2372,用户2372,Unknown,1993.0,2020-01-16,user2372@example.com,17753639.0,Canada,LA,58487.0,mobile,Bronze,Clothing,High,2024-09-18,18.0,13925.77,2024-09-18,32.0
2373,用户2373,Unknown,1975.0,2021-09-11,,18012164.0,UK,纽约,,Referral,Bronze,Books,Low,2024-07-04,6.0,2953.91,2024-07-04,50.0
2374,User-2374,Female,1978.0,2020-07-27,user2374@example.com,17463337.0,Australia,NY,15594.0,Mobile App,Silver,Clothing,High,2024-07-31,9.0,6906.13,2024-07-31,47.0
2375,用户2375,Unknown,1998.0,2023-10-26,user2375@example.com,19766546.0,USA,LON,,Mobile App,Bronze,Clothing,medium,2024-12-12,10.0,6345.94,2024-12-12,27.0
2376,User-2376,Female,1993.0,2020-05-30,user2376@example.com,15892291.0,Canada,Los Angeles,,Social Media,Bronze,,high,2024-12-14,5.0,1718.06,2024-12-14,32.0
2377,User_2377,Male,2002.0,2021-01-04,user2377@example.com,16763655.0,Other,New York City,,Mobile App,Bronze,,low,2024-08-28,10.0,7602.73,2024-08-28,23.0
2378,User 2378,Unknown,1970.0,2022-10-01,user2378@example.com,16021825.0,Other,纽约,,web,Platinum,Home,medium,2024-12-30,14.0,8127.37,2024-12-30,55.0
2379,User_2379,Female,1982.0,2023-10-07,user2379@example.com,14171443.0,Australia,New York,,web,Bronze,Books,high,2024-12-27,11.0,7379.98,2024-12-27,43.0
2380,User-2380,Male,1993.0,2021-10-01,user2380@example.com,,UK,Sydney,0.0,mobile,Platinum,Sports,High,2024-11-08,10.0,4772.61,2024-11-08,32.0
2381,User_2381,Unknown,1987.0,2021-10-25,user2381@example.com,15764465.0,Australia,纽约,,Web,Bronze,Home,,2024-11-19,11.0,9444.24,2024-11-19,38.0
2382,用户2382,Male,1990.0,2022-12-16,user2382@example.com,19272723.0,USA,Los Angeles,,Referral,Bronze,Home,low,2024-06-05,7.0,5834.71,2024-06-05,35.0
2383,User-2383,Male,1992.0,2021-08-04,user2383@example.com,14495215.0,Other,Sydney,57003.0,mobile,Silver,Books,low,2024-07-22,5.0,5490.67,2024-07-22,33.0
2384,用户2384,Unknown,2000.0,2021-05-28,user2384@example.com,13984881.0,USA,SYD,0.0,Referral,Bronze,Clothing,,2024-12-30,8.0,260517.43,2024-12-30,25.0
2385,用户2385,Female,1986.0,2020-12-30,user2385@example.com,,Other,LA,62800.0,Mobile App,Platinum,Electronics,medium,2024-09-03,10.0,5415.9800000000005,2024-09-03,39.0
2386,User 2386,Unknown,1975.0,2021-09-12,user2386@example.com,18802656.0,Other,纽约,,,Platinum,Home,High,2024-09-12,10.0,5243.400000000001,2024-09-12,50.0
2387,用户2387,Female,1998.0,2022-07-31,user2387@example.com,15677758.0,Other,纽约,,Web,Bronze,Sports,medium,2024-09-07,7.0,7123.78,2024-09-07,27.0
2388,User_2388,Unknown,1970.0,2021-02-06,,13615395.0,USA,LON,,Social Media,Platinum,Home,low,2024-03-04,6.0,4384.26,2024-03-04,55.0
2389,User 2389,Female,1977.0,2023-08-19,user2389@example.com,18664691.0,Other,NY,,Web,Platinum,,medium,2024-11-26,12.0,8201.98,2024-11-26,48.0
2390,User_2390,Unknown,1999.0,2020-06-08,user2390@example.com,17772392.0,Australia,New York,37584.0,,Bronze,Electronics,High,2024-11-18,13.0,6950.5,2024-11-18,26.0
2391,用户2391,Unknown,1982.0,2022-05-07,user2391@example.com,15666487.0,Other,NY,0.0,web,Silver,Home,high,2024-06-11,6.0,6072.05,2024-06-11,43.0
2392,User_2392,Unknown,1973.0,2020-11-03,,14329621.0,Other,NY,0.0,,Bronze,Home,,2024-10-31,14.0,11528.74,2024-10-31,52.0
2393,User_2393,Male,1997.0,2023-06-19,user2393@example.com,13966273.0,Australia,Los Angeles,60460.0,Mobile App,Bronze,,,2024-09-10,7.0,6184.41,2024-09-10,28.0
2394,User 2394,Female,1996.0,2023-11-26,user2394@example.com,,Australia,London,,Web,Bronze,,low,2024-01-02,5.0,2693.61,2024-01-02,29.0
2395,User 2395,Unknown,,2022-12-19,user2395@example.com,,Australia,纽约,0.0,,Silver,Electronics,low,2024-08-14,4.0,3352.1,2024-08-14,
2396,User 2396,Female,1974.0,2023-03-21,user2396@example.com,16691532.0,USA,纽约,,web,Silver,Clothing,Medium,2024-09-08,1.0,1000.0,2024-09-08,51.0
